id,image_id,category_id,segmentation,area,bbox,iscrowd
361,62,52.0,[],3630.0,"[663.0, 413.0, 66.0, 55.0]",0
362,62,219.0,[],7821.0,"[114.0, 253.0, 99.0, 79.0]",0
363,63,219.0,[],6890.0,"[1574.0, 690.0, 106.0, 65.0]",0
364,63,219.0,[],10492.0,"[1381.0, 182.0, 122.0, 86.0]",0
365,63,1.0,[],2208.0,"[1083.0, 825.0, 46.0, 48.0]",0
366,63,219.0,[],3690.0,"[478.0, 791.0, 90.0, 41.0]",0
367,63,219.0,[],10230.0,"[1272.0, 564.0, 165.0, 62.0]",0
368,63,219.0,[],4550.0,"[1065.0, 170.0, 70.0, 65.0]",0
369,63,219.0,[],5976.0,"[737.0, 564.0, 72.0, 83.0]",0
370,63,219.0,[],10488.0,"[1336.0, 429.0, 152.0, 69.0]",0
371,63,219.0,[],12193.0,"[1604.0, 216.0, 137.0, 89.0]",0
372,63,9.0,[],5070.0,"[289.0, 659.0, 78.0, 65.0]",0
373,63,219.0,[],14111.0,"[1167.0, 92.0, 137.0, 103.0]",0
374,63,1.0,[],5037.0,"[646.0, 874.0, 69.0, 73.0]",0
375,63,219.0,[],9628.0,"[1670.0, 455.0, 166.0, 58.0]",0
376,64,9.0,[],50400.0,"[74.0, 479.0, 280.0, 180.0]",0
377,64,52.0,[],7259.0,"[826.0, 989.0, 119.0, 61.0]",0
378,64,82.0,[],1715.0,"[1036.0, 467.0, 49.0, 35.0]",0
379,64,9.0,[],33123.0,"[812.0, 596.0, 183.0, 181.0]",0
380,64,9.0,[],41495.0,"[1160.0, 801.0, 215.0, 193.0]",0
381,64,52.0,[],6612.0,"[1116.0, 588.0, 116.0, 57.0]",0
382,64,81.0,[],437.0,"[1523.0, 284.0, 19.0, 23.0]",0
383,64,119.0,[],24254.0,"[348.0, 939.0, 181.0, 134.0]",0
384,64,81.0,[],567.0,"[385.0, 191.0, 21.0, 27.0]",0
385,64,119.0,[],11554.0,"[1129.0, 262.0, 109.0, 106.0]",0
386,64,9.0,[],34067.0,"[845.0, 502.0, 209.0, 163.0]",0
387,64,119.0,[],8904.0,"[737.0, 443.0, 106.0, 84.0]",0
388,64,1.0,[],2021.0,"[847.0, 17.0, 47.0, 43.0]",0
389,65,69.0,[],68000.0,"[145.0, 443.0, 425.0, 160.0]",0
390,65,1.0,[],5561.0,"[381.0, 628.0, 83.0, 67.0]",0
391,65,81.0,[],2450.0,"[626.0, 454.0, 49.0, 50.0]",0
392,65,105.0,[],5984.0,"[1697.0, 348.0, 88.0, 68.0]",0
393,66,119.0,[],1333.0,"[1387.0, 515.0, 43.0, 31.0]",0
394,66,119.0,[],3432.0,"[65.0, 729.0, 66.0, 52.0]",0
395,66,119.0,[],1280.0,"[483.0, 559.0, 40.0, 32.0]",0
396,66,160.0,[],675.0,"[743.0, 447.0, 27.0, 25.0]",0
397,66,160.0,[],1056.0,"[613.0, 735.0, 32.0, 33.0]",0
398,66,160.0,[],648.0,"[708.0, 717.0, 27.0, 24.0]",0
399,66,160.0,[],1476.0,"[821.0, 1029.0, 36.0, 41.0]",0
400,66,160.0,[],1444.0,"[929.0, 939.0, 38.0, 38.0]",0
401,66,119.0,[],1856.0,"[734.0, 469.0, 58.0, 32.0]",0
402,66,119.0,[],2745.0,"[811.0, 609.0, 61.0, 45.0]",0
403,66,160.0,[],896.0,"[1130.0, 956.0, 28.0, 32.0]",0
404,66,160.0,[],868.0,"[1020.0, 812.0, 28.0, 31.0]",0
405,66,119.0,[],5544.0,"[766.0, 956.0, 66.0, 84.0]",0
406,66,3.0,[],3969.0,"[1219.0, 599.0, 63.0, 63.0]",0
407,66,160.0,[],1394.0,"[861.0, 1029.0, 34.0, 41.0]",0
408,66,160.0,[],810.0,"[1065.0, 759.0, 30.0, 27.0]",0
409,66,160.0,[],1120.0,"[578.0, 946.0, 35.0, 32.0]",0
410,66,160.0,[],1224.0,"[1194.0, 890.0, 36.0, 34.0]",0
411,66,1.0,[],1050.0,"[1654.0, 517.0, 35.0, 30.0]",0
412,66,1.0,[],957.0,"[376.0, 545.0, 33.0, 29.0]",0
413,67,160.0,[],2070.0,"[1451.0, 834.0, 46.0, 45.0]",0
414,67,1.0,[],1560.0,"[841.0, 503.0, 40.0, 39.0]",0
415,67,160.0,[],550.0,"[931.0, 524.0, 25.0, 22.0]",0
416,67,160.0,[],1332.0,"[1030.0, 919.0, 36.0, 37.0]",0
417,67,51.0,[],2520.0,"[392.0, 261.0, 70.0, 36.0]",0
418,67,51.0,[],3393.0,"[1156.0, 294.0, 87.0, 39.0]",0
419,67,160.0,[],2376.0,"[1007.0, 1004.0, 54.0, 44.0]",0
420,67,1.0,[],1520.0,"[380.0, 377.0, 40.0, 38.0]",0
421,67,51.0,[],7560.0,"[80.0, 512.0, 120.0, 63.0]",0
422,67,1.0,[],2340.0,"[1379.0, 804.0, 45.0, 52.0]",0
423,67,160.0,[],3078.0,"[277.0, 884.0, 57.0, 54.0]",0
424,67,160.0,[],648.0,"[1009.0, 488.0, 27.0, 24.0]",0
425,67,160.0,[],1610.0,"[1041.0, 1043.0, 46.0, 35.0]",0
426,67,160.0,[],1517.0,"[869.0, 1033.0, 37.0, 41.0]",0
427,68,51.0,[],3854.0,"[313.0, 602.0, 82.0, 47.0]",0
428,68,119.0,[],7742.0,"[606.0, 993.0, 98.0, 79.0]",0
429,68,88.0,[],1776.0,"[960.0, 368.0, 48.0, 37.0]",0
430,68,51.0,[],2387.0,"[833.0, 427.0, 77.0, 31.0]",0
431,68,51.0,[],3577.0,"[745.0, 320.0, 73.0, 49.0]",0
432,68,119.0,[],2970.0,"[1078.0, 473.0, 55.0, 54.0]",0
433,68,119.0,[],2255.0,"[414.0, 287.0, 55.0, 41.0]",0
434,68,88.0,[],3816.0,"[787.0, 131.0, 72.0, 53.0]",0
435,68,160.0,[],1680.0,"[364.0, 334.0, 48.0, 35.0]",0
436,68,119.0,[],2520.0,"[846.0, 495.0, 56.0, 45.0]",0
437,68,119.0,[],4824.0,"[1099.0, 878.0, 67.0, 72.0]",0
438,68,51.0,[],3984.0,"[1619.0, 654.0, 83.0, 48.0]",0
439,68,9.0,[],7676.0,"[645.0, 596.0, 101.0, 76.0]",0
440,68,51.0,[],2412.0,"[816.0, 274.0, 67.0, 36.0]",0
441,68,9.0,[],7296.0,"[644.0, 363.0, 96.0, 76.0]",0
442,68,119.0,[],6132.0,"[1714.0, 785.0, 84.0, 73.0]",0
443,68,160.0,[],2430.0,"[1308.0, 920.0, 54.0, 45.0]",0
444,68,51.0,[],1708.0,"[718.0, 150.0, 61.0, 28.0]",0
445,68,1.0,[],2214.0,"[670.0, 780.0, 54.0, 41.0]",0
446,68,51.0,[],3230.0,"[1404.0, 586.0, 85.0, 38.0]",0
447,69,1.0,[],1230.0,"[180.0, 693.0, 41.0, 30.0]",0
448,69,81.0,[],2880.0,"[653.0, 438.0, 64.0, 45.0]",0
449,70,1.0,[],812.0,"[1554.0, 886.0, 29.0, 28.0]",0
450,70,146.0,[],840.0,"[1511.0, 946.0, 28.0, 30.0]",0
451,70,160.0,[],1332.0,"[1677.0, 549.0, 37.0, 36.0]",0
452,70,119.0,[],4154.0,"[265.0, 603.0, 62.0, 67.0]",0
453,70,119.0,[],5106.0,"[782.0, 297.0, 74.0, 69.0]",0
454,70,119.0,[],1380.0,"[1190.0, 670.0, 46.0, 30.0]",0
455,70,160.0,[],1332.0,"[1078.0, 457.0, 36.0, 37.0]",0
456,70,51.0,[],8134.0,"[1074.0, 531.0, 83.0, 98.0]",0
457,70,119.0,[],3551.0,"[926.0, 149.0, 67.0, 53.0]",0
458,70,119.0,[],2193.0,"[1047.0, 392.0, 51.0, 43.0]",0
459,70,119.0,[],5808.0,"[1356.0, 539.0, 88.0, 66.0]",0
460,70,120.0,[],6887.0,"[554.0, 337.0, 71.0, 97.0]",0
461,70,146.0,[],1248.0,"[1485.0, 910.0, 39.0, 32.0]",0
462,70,52.0,[],12325.0,"[1002.0, 846.0, 85.0, 145.0]",0
463,70,119.0,[],986.0,"[738.0, 447.0, 34.0, 29.0]",0
464,70,119.0,[],920.0,"[988.0, 179.0, 40.0, 23.0]",0
465,71,52.0,[],7900.0,"[959.0, 280.0, 100.0, 79.0]",0
466,71,1.0,[],1350.0,"[1327.0, 422.0, 45.0, 30.0]",0
467,72,52.0,[],7998.0,"[502.0, 945.0, 129.0, 62.0]",0
468,72,1.0,[],1230.0,"[1013.0, 711.0, 30.0, 41.0]",0
469,72,1.0,[],1064.0,"[988.0, 718.0, 28.0, 38.0]",0
470,73,70.0,[],21033.0,"[581.0, 263.0, 123.0, 171.0]",0
471,73,1.0,[],3672.0,"[343.0, 516.0, 68.0, 54.0]",0
472,73,69.0,[],45066.0,"[1157.0, 481.0, 174.0, 259.0]",0
473,74,1.0,[],3216.0,"[517.0, 810.0, 67.0, 48.0]",0
474,74,174.0,[],4462.0,"[595.0, 275.0, 46.0, 97.0]",0
475,74,52.0,[],7752.0,"[1496.0, 440.0, 136.0, 57.0]",0
476,74,205.0,[],7480.0,"[1708.0, 441.0, 85.0, 88.0]",0
477,74,52.0,[],36660.0,"[954.0, 881.0, 188.0, 195.0]",0
478,74,52.0,[],5750.0,"[466.0, 965.0, 115.0, 50.0]",0
479,74,52.0,[],24120.0,"[762.0, 691.0, 180.0, 134.0]",0
480,74,174.0,[],6570.0,"[1578.0, 346.0, 73.0, 90.0]",0
481,75,10.0,[],3078.0,"[1110.0, 768.0, 54.0, 57.0]",0
482,75,16.0,[],7011.0,"[144.0, 382.0, 123.0, 57.0]",0
483,75,10.0,[],3422.0,"[732.0, 1015.0, 59.0, 58.0]",0
484,75,1.0,[],418.0,"[861.0, 397.0, 19.0, 22.0]",0
485,75,10.0,[],3074.0,"[767.0, 569.0, 58.0, 53.0]",0
486,75,10.0,[],1764.0,"[1194.0, 490.0, 42.0, 42.0]",0
487,76,1.0,[],2916.0,"[1116.0, 595.0, 54.0, 54.0]",0
488,76,119.0,[],50350.0,"[803.0, 116.0, 265.0, 190.0]",0
489,77,1.0,[],7068.0,"[817.0, 382.0, 76.0, 93.0]",0
490,77,1.0,[],3150.0,"[994.0, 419.0, 50.0, 63.0]",0
491,77,160.0,[],6399.0,"[1032.0, 502.0, 81.0, 79.0]",0
492,78,51.0,[],7020.0,"[818.0, 512.0, 130.0, 54.0]",0
493,78,10.0,[],18176.0,"[834.0, 181.0, 128.0, 142.0]",0
494,78,1.0,[],9191.0,"[1185.0, 398.0, 91.0, 101.0]",0
495,78,51.0,[],10624.0,"[511.0, 496.0, 83.0, 128.0]",0
496,78,51.0,[],28302.0,"[1008.0, 630.0, 178.0, 159.0]",0
497,78,51.0,[],11792.0,"[785.0, 570.0, 134.0, 88.0]",0
498,78,10.0,[],5727.0,"[746.0, 304.0, 83.0, 69.0]",0
499,78,10.0,[],5904.0,"[1076.0, 61.0, 72.0, 82.0]",0
500,78,10.0,[],14641.0,"[1161.0, 22.0, 121.0, 121.0]",0
501,78,10.0,[],13248.0,"[459.0, 75.0, 96.0, 138.0]",0
502,78,1.0,[],19026.0,"[507.0, 264.0, 126.0, 151.0]",0
503,78,10.0,[],17685.0,"[1472.0, 240.0, 131.0, 135.0]",0
504,79,1.0,[],17702.0,"[876.0, 445.0, 167.0, 106.0]",0
505,79,242.0,[],40401.0,"[1023.0, 442.0, 201.0, 201.0]",0
506,80,1.0,[],7830.0,"[657.0, 736.0, 87.0, 90.0]",0
507,80,242.0,[],17388.0,"[929.0, 723.0, 207.0, 84.0]",0
508,80,242.0,[],16700.0,"[716.0, 747.0, 167.0, 100.0]",0
509,80,242.0,[],7938.0,"[712.0, 522.0, 147.0, 54.0]",0
510,81,1.0,[],4536.0,"[1423.0, 511.0, 72.0, 63.0]",0
511,81,88.0,[],1824.0,"[890.0, 1005.0, 48.0, 38.0]",0
512,81,52.0,[],3534.0,"[1100.0, 704.0, 62.0, 57.0]",0
513,82,99.0,[],12177.0,"[1340.0, 966.0, 123.0, 99.0]",0
514,82,1.0,[],12650.0,"[1245.0, 727.0, 115.0, 110.0]",0
515,83,206.0,[],17136.0,"[85.0, 968.0, 153.0, 112.0]",0
516,83,205.0,[],1204.0,"[418.0, 125.0, 28.0, 43.0]",0
517,83,203.0,[],4503.0,"[762.0, 195.0, 57.0, 79.0]",0
518,83,203.0,[],7869.0,"[157.0, 472.0, 129.0, 61.0]",0
519,83,205.0,[],21534.0,"[1103.0, 1.0, 111.0, 194.0]",0
520,83,205.0,[],3476.0,"[877.0, 356.0, 44.0, 79.0]",0
521,83,205.0,[],6460.0,"[306.0, 472.0, 85.0, 76.0]",0
522,83,1.0,[],13440.0,"[642.0, 995.0, 160.0, 84.0]",0
523,83,125.0,[],4828.0,"[1529.0, 23.0, 71.0, 68.0]",0
524,83,203.0,[],1767.0,"[831.0, 178.0, 31.0, 57.0]",0
525,83,205.0,[],12412.0,"[239.0, 1.0, 116.0, 107.0]",0
526,83,203.0,[],10440.0,"[1270.0, 52.0, 87.0, 120.0]",0
527,83,211.0,[],1517.0,"[383.0, 85.0, 41.0, 37.0]",0
528,83,205.0,[],3705.0,"[861.0, 4.0, 57.0, 65.0]",0
529,83,211.0,[],1575.0,"[872.0, 64.0, 45.0, 35.0]",0
530,83,211.0,[],3534.0,"[628.0, 161.0, 62.0, 57.0]",0
531,83,203.0,[],17520.0,"[972.0, 546.0, 219.0, 80.0]",0
532,83,125.0,[],9944.0,"[1472.0, 74.0, 113.0, 88.0]",0
533,83,205.0,[],2730.0,"[1605.0, 46.0, 42.0, 65.0]",0
534,83,211.0,[],3618.0,"[1019.0, 24.0, 67.0, 54.0]",0
535,83,205.0,[],10184.0,"[1039.0, 206.0, 67.0, 152.0]",0
536,83,174.0,[],43848.0,"[778.0, 456.0, 168.0, 261.0]",0
537,83,205.0,[],3996.0,"[249.0, 191.0, 54.0, 74.0]",0
538,83,52.0,[],31752.0,"[427.0, 513.0, 252.0, 126.0]",0
539,83,205.0,[],8505.0,"[1696.0, 1.0, 81.0, 105.0]",0
540,83,211.0,[],2205.0,"[1357.0, 128.0, 49.0, 45.0]",0
541,83,206.0,[],2835.0,"[779.0, 93.0, 81.0, 35.0]",0
542,83,205.0,[],5688.0,"[422.0, 23.0, 72.0, 79.0]",0
543,83,203.0,[],6825.0,"[573.0, 98.0, 105.0, 65.0]",0
544,83,125.0,[],7296.0,"[1680.0, 892.0, 96.0, 76.0]",0
545,83,203.0,[],9130.0,"[1384.0, 313.0, 55.0, 166.0]",0
546,84,203.0,[],5304.0,"[1781.0, 391.0, 104.0, 51.0]",0
547,84,100.0,[],1330.0,"[1120.0, 254.0, 35.0, 38.0]",0
548,84,203.0,[],4674.0,"[1554.0, 438.0, 82.0, 57.0]",0
549,84,52.0,[],29078.0,"[893.0, 660.0, 217.0, 134.0]",0
550,84,52.0,[],5643.0,"[756.0, 430.0, 57.0, 99.0]",0
551,84,37.0,[],15851.0,"[308.0, 98.0, 121.0, 131.0]",0
552,84,88.0,[],6708.0,"[439.0, 703.0, 86.0, 78.0]",0
553,84,1.0,[],3224.0,"[1344.0, 182.0, 62.0, 52.0]",0
554,84,203.0,[],4070.0,"[1241.0, 429.0, 110.0, 37.0]",0
555,85,211.0,[],2842.0,"[999.0, 251.0, 49.0, 58.0]",0
556,85,211.0,[],3422.0,"[993.0, 579.0, 58.0, 59.0]",0
557,85,211.0,[],3776.0,"[628.0, 244.0, 59.0, 64.0]",0
558,85,211.0,[],4672.0,"[888.0, 491.0, 64.0, 73.0]",0
559,85,211.0,[],3074.0,"[1021.0, 416.0, 53.0, 58.0]",0
560,85,52.0,[],7314.0,"[977.0, 720.0, 106.0, 69.0]",0
561,85,211.0,[],2401.0,"[598.0, 642.0, 49.0, 49.0]",0
562,85,1.0,[],3968.0,"[612.0, 462.0, 64.0, 62.0]",0
563,85,211.0,[],2704.0,"[822.0, 394.0, 52.0, 52.0]",0
564,85,160.0,[],1400.0,"[1305.0, 531.0, 35.0, 40.0]",0
565,86,124.0,[],15544.0,"[1541.0, 952.0, 134.0, 116.0]",0
566,86,125.0,[],15504.0,"[519.0, 314.0, 114.0, 136.0]",0
567,86,160.0,[],3283.0,"[1539.0, 472.0, 67.0, 49.0]",0
568,86,211.0,[],6003.0,"[359.0, 425.0, 87.0, 69.0]",0
569,86,125.0,[],18500.0,"[966.0, 239.0, 125.0, 148.0]",0
570,86,160.0,[],2107.0,"[1361.0, 982.0, 49.0, 43.0]",0
571,86,52.0,[],9657.0,"[1093.0, 1.0, 87.0, 111.0]",0
572,86,160.0,[],1935.0,"[1394.0, 898.0, 45.0, 43.0]",0
573,86,52.0,[],13416.0,"[1544.0, 308.0, 129.0, 104.0]",0
574,86,1.0,[],2856.0,"[1043.0, 440.0, 56.0, 51.0]",0
575,86,160.0,[],1938.0,"[1456.0, 526.0, 51.0, 38.0]",0
576,86,1.0,[],2576.0,"[867.0, 298.0, 56.0, 46.0]",0
577,86,160.0,[],3410.0,"[312.0, 767.0, 55.0, 62.0]",0
578,86,1.0,[],812.0,"[164.0, 705.0, 29.0, 28.0]",0
579,87,146.0,[],6510.0,"[1246.0, 369.0, 93.0, 70.0]",0
580,87,146.0,[],3640.0,"[1126.0, 1013.0, 65.0, 56.0]",0
581,87,1.0,[],2958.0,"[1322.0, 816.0, 51.0, 58.0]",0
582,87,146.0,[],3723.0,"[1288.0, 1029.0, 73.0, 51.0]",0
583,87,205.0,[],6804.0,"[81.0, 257.0, 126.0, 54.0]",0
584,87,205.0,[],7998.0,"[894.0, 780.0, 86.0, 93.0]",0
585,87,146.0,[],4745.0,"[232.0, 528.0, 73.0, 65.0]",0
586,87,211.0,[],4745.0,"[984.0, 920.0, 73.0, 65.0]",0
587,87,211.0,[],6478.0,"[590.0, 836.0, 79.0, 82.0]",0
588,87,146.0,[],2924.0,"[1191.0, 1037.0, 68.0, 43.0]",0
589,87,211.0,[],6000.0,"[568.0, 356.0, 75.0, 80.0]",0
590,87,125.0,[],19650.0,"[1083.0, 550.0, 131.0, 150.0]",0
591,87,52.0,[],16016.0,"[454.0, 806.0, 91.0, 176.0]",0
592,87,124.0,[],13932.0,"[214.0, 278.0, 108.0, 129.0]",0
593,87,205.0,[],10512.0,"[235.0, 198.0, 144.0, 73.0]",0
594,87,88.0,[],2520.0,"[64.0, 369.0, 60.0, 42.0]",0
595,87,125.0,[],35344.0,"[432.0, 6.0, 188.0, 188.0]",0
596,87,1.0,[],4402.0,"[1070.0, 171.0, 71.0, 62.0]",0
597,87,52.0,[],36582.0,"[1737.0, 747.0, 182.0, 201.0]",0
598,87,146.0,[],5700.0,"[1170.0, 243.0, 76.0, 75.0]",0
599,87,146.0,[],8256.0,"[1136.0, 673.0, 86.0, 96.0]",0
600,87,205.0,[],7310.0,"[674.0, 656.0, 86.0, 85.0]",0
601,87,211.0,[],2600.0,"[960.0, 987.0, 50.0, 52.0]",0
602,87,211.0,[],5032.0,"[1541.0, 438.0, 74.0, 68.0]",0
603,87,125.0,[],20276.0,"[910.0, 364.0, 137.0, 148.0]",0
604,87,146.0,[],3782.0,"[177.0, 480.0, 62.0, 61.0]",0
605,87,146.0,[],6440.0,"[490.0, 547.0, 92.0, 70.0]",0
606,87,146.0,[],4977.0,"[1534.0, 862.0, 79.0, 63.0]",0
607,87,1.0,[],2632.0,"[1693.0, 952.0, 56.0, 47.0]",0
608,88,52.0,[],3496.0,"[1115.0, 563.0, 46.0, 76.0]",0
609,88,243.0,[],2300.0,"[1469.0, 982.0, 46.0, 50.0]",0
610,88,1.0,[],837.0,"[1552.0, 348.0, 27.0, 31.0]",0
611,88,1.0,[],2068.0,"[1719.0, 835.0, 44.0, 47.0]",0
612,88,70.0,[],7830.0,"[1453.0, 285.0, 87.0, 90.0]",0
613,88,1.0,[],1258.0,"[577.0, 116.0, 37.0, 34.0]",0
614,89,125.0,[],4958.0,"[833.0, 947.0, 67.0, 74.0]",0
615,89,52.0,[],4488.0,"[581.0, 846.0, 102.0, 44.0]",0
616,89,174.0,[],3381.0,"[857.0, 662.0, 49.0, 69.0]",0
617,89,125.0,[],2726.0,"[1755.0, 1028.0, 58.0, 47.0]",0
618,89,205.0,[],3471.0,"[575.0, 615.0, 39.0, 89.0]",0
619,89,125.0,[],3485.0,"[213.0, 1010.0, 85.0, 41.0]",0
620,89,174.0,[],10350.0,"[204.0, 1005.0, 138.0, 75.0]",0
621,89,205.0,[],8184.0,"[1498.0, 707.0, 62.0, 132.0]",0
622,89,173.0,[],49728.0,"[284.0, 569.0, 259.0, 192.0]",0
623,89,9.0,[],2496.0,"[761.0, 828.0, 52.0, 48.0]",0
624,89,203.0,[],5590.0,"[566.0, 867.0, 65.0, 86.0]",0
625,89,203.0,[],5184.0,"[1468.0, 961.0, 48.0, 108.0]",0
626,89,203.0,[],4316.0,"[1160.0, 985.0, 52.0, 83.0]",0
627,89,203.0,[],2916.0,"[721.0, 832.0, 27.0, 108.0]",0
628,89,211.0,[],2665.0,"[1558.0, 900.0, 65.0, 41.0]",0
629,89,146.0,[],1248.0,"[762.0, 958.0, 39.0, 32.0]",0
630,89,1.0,[],1085.0,"[932.0, 967.0, 35.0, 31.0]",0
631,89,205.0,[],3404.0,"[371.0, 678.0, 37.0, 92.0]",0
632,89,205.0,[],7571.0,"[1443.0, 800.0, 67.0, 113.0]",0
633,90,162.0,[],20541.0,"[600.0, 433.0, 123.0, 167.0]",0
634,90,1.0,[],4536.0,"[1256.0, 580.0, 63.0, 72.0]",0
635,90,205.0,[],10504.0,"[1210.0, 769.0, 101.0, 104.0]",0
636,91,160.0,[],528.0,"[1045.0, 941.0, 24.0, 22.0]",0
637,91,160.0,[],667.0,"[854.0, 1000.0, 23.0, 29.0]",0
638,91,160.0,[],525.0,"[881.0, 1003.0, 21.0, 25.0]",0
639,91,160.0,[],380.0,"[782.0, 871.0, 20.0, 19.0]",0
640,91,160.0,[],528.0,"[787.0, 912.0, 22.0, 24.0]",0
641,91,160.0,[],440.0,"[498.0, 871.0, 22.0, 20.0]",0
642,91,160.0,[],475.0,"[815.0, 1002.0, 25.0, 19.0]",0
643,91,160.0,[],420.0,"[854.0, 862.0, 21.0, 20.0]",0
644,91,160.0,[],340.0,"[825.0, 921.0, 20.0, 17.0]",0
645,91,1.0,[],1520.0,"[771.0, 705.0, 40.0, 38.0]",0
646,91,160.0,[],342.0,"[453.0, 918.0, 18.0, 19.0]",0
647,92,116.0,[],5964.0,"[1031.0, 876.0, 84.0, 71.0]",0
648,92,1.0,[],1634.0,"[987.0, 582.0, 43.0, 38.0]",0
649,93,52.0,[],58806.0,"[689.0, 244.0, 363.0, 162.0]",0
650,93,1.0,[],6786.0,"[1317.0, 531.0, 87.0, 78.0]",0
651,94,105.0,[],6097.0,"[1355.0, 569.0, 91.0, 67.0]",0
652,94,37.0,[],178620.0,"[166.0, 387.0, 260.0, 687.0]",0
653,94,119.0,[],11716.0,"[1379.0, 401.0, 116.0, 101.0]",0
654,94,1.0,[],12180.0,"[1236.0, 736.0, 116.0, 105.0]",0
655,94,146.0,[],22496.0,"[603.0, 910.0, 148.0, 152.0]",0
656,95,1.0,[],19536.0,"[1004.0, 120.0, 148.0, 132.0]",0
657,95,146.0,[],18000.0,"[940.0, 198.0, 120.0, 150.0]",0
658,95,52.0,[],35372.0,"[1034.0, 305.0, 148.0, 239.0]",0
659,95,146.0,[],7800.0,"[868.0, 75.0, 104.0, 75.0]",0
660,95,146.0,[],14616.0,"[1153.0, 172.0, 116.0, 126.0]",0
661,95,146.0,[],11011.0,"[1075.0, 236.0, 91.0, 121.0]",0
662,95,146.0,[],11300.0,"[169.0, 196.0, 113.0, 100.0]",0
663,95,146.0,[],7760.0,"[97.0, 107.0, 80.0, 97.0]",0
664,95,146.0,[],15640.0,"[771.0, 105.0, 136.0, 115.0]",0
665,95,146.0,[],25752.0,"[758.0, 222.0, 148.0, 174.0]",0
666,96,1.0,[],28675.0,"[1668.0, 190.0, 185.0, 155.0]",0
667,97,1.0,[],7392.0,"[924.0, 343.0, 88.0, 84.0]",0
668,97,1.0,[],2950.0,"[615.0, 295.0, 59.0, 50.0]",0
669,97,1.0,[],12669.0,"[807.0, 227.0, 123.0, 103.0]",0
670,98,8.0,[],8514.0,"[595.0, 521.0, 99.0, 86.0]",0
671,98,1.0,[],2070.0,"[580.0, 585.0, 45.0, 46.0]",0
672,99,160.0,[],20022.0,"[514.0, 740.0, 142.0, 141.0]",0
673,99,160.0,[],4828.0,"[1094.0, 113.0, 71.0, 68.0]",0
674,99,160.0,[],15096.0,"[1160.0, 977.0, 148.0, 102.0]",0
675,99,160.0,[],15561.0,"[1063.0, 863.0, 117.0, 133.0]",0
676,99,160.0,[],7520.0,"[62.0, 422.0, 94.0, 80.0]",0
677,99,160.0,[],6966.0,"[192.0, 592.0, 81.0, 86.0]",0
678,99,160.0,[],12626.0,"[1592.0, 244.0, 118.0, 107.0]",0
679,99,1.0,[],30240.0,"[754.0, 615.0, 160.0, 189.0]",0
680,99,160.0,[],11232.0,"[252.0, 526.0, 117.0, 96.0]",0
681,99,160.0,[],11663.0,"[342.0, 28.0, 109.0, 107.0]",0
682,99,160.0,[],10098.0,"[113.0, 271.0, 102.0, 99.0]",0
683,99,160.0,[],11616.0,"[1313.0, 176.0, 121.0, 96.0]",0
684,99,160.0,[],3720.0,"[1023.0, 104.0, 62.0, 60.0]",0
685,99,160.0,[],6789.0,"[1141.0, 474.0, 93.0, 73.0]",0
686,99,160.0,[],10088.0,"[296.0, 367.0, 104.0, 97.0]",0
687,99,160.0,[],8624.0,"[223.0, 217.0, 98.0, 88.0]",0
688,99,160.0,[],9737.0,"[198.0, 411.0, 91.0, 107.0]",0
689,99,160.0,[],9996.0,"[592.0, 450.0, 102.0, 98.0]",0
690,100,205.0,[],7254.0,"[15.0, 669.0, 62.0, 117.0]",0
691,100,242.0,[],5512.0,"[358.0, 606.0, 106.0, 52.0]",0
692,100,9.0,[],6205.0,"[229.0, 681.0, 85.0, 73.0]",0
693,100,1.0,[],1560.0,"[914.0, 819.0, 39.0, 40.0]",0
694,100,203.0,[],5084.0,"[1346.0, 920.0, 62.0, 82.0]",0
695,100,174.0,[],5159.0,"[224.0, 555.0, 67.0, 77.0]",0
696,100,203.0,[],6480.0,"[417.0, 890.0, 54.0, 120.0]",0
697,100,203.0,[],2108.0,"[1287.0, 995.0, 68.0, 31.0]",0
698,100,203.0,[],2773.0,"[865.0, 844.0, 47.0, 59.0]",0
699,100,174.0,[],1850.0,"[622.0, 557.0, 37.0, 50.0]",0
700,100,205.0,[],1248.0,"[540.0, 540.0, 24.0, 52.0]",0
701,100,203.0,[],15873.0,"[215.0, 913.0, 143.0, 111.0]",0
702,100,211.0,[],2726.0,"[1554.0, 1001.0, 58.0, 47.0]",0
703,100,174.0,[],8372.0,"[71.0, 568.0, 91.0, 92.0]",0
704,101,3.0,[],5382.0,"[771.0, 707.0, 69.0, 78.0]",0
705,101,1.0,[],4352.0,"[1520.0, 894.0, 64.0, 68.0]",0
706,102,10.0,[],2340.0,"[596.0, 638.0, 45.0, 52.0]",0
707,102,1.0,[],25536.0,"[896.0, 872.0, 168.0, 152.0]",0
708,102,51.0,[],13377.0,"[913.0, 5.0, 147.0, 91.0]",0
709,102,10.0,[],7546.0,"[1375.0, 236.0, 77.0, 98.0]",0
710,102,10.0,[],11074.0,"[324.0, 575.0, 113.0, 98.0]",0
711,102,10.0,[],11880.0,"[601.0, 158.0, 132.0, 90.0]",0
712,102,10.0,[],9476.0,"[1002.0, 127.0, 103.0, 92.0]",0
713,102,10.0,[],17856.0,"[648.0, 14.0, 124.0, 144.0]",0
714,103,160.0,[],864.0,"[870.0, 539.0, 32.0, 27.0]",0
